Company,TypeName,Inches,Ram,OpSys,Price,Res_Width,Res_Height,Is_IPS,Cpu_Gamme,Cpu_Frequence_GHz,has_ssd,has_hdd,has_flash,has_hybrid,total_memory_gb,gpu_brand,has_intel_gpu,has_nvidia_gpu,has_amd_gpu,weight_kg
Asus,2 in 1 Convertible,12.5,8,Chrome OS,61751.52,1920,1080,0,Intel Core M,1.2,0,0,1,0,64.0,Intel,1,0,0,1.2
Lenovo,Ultrabook,14.0,8,Windows 10,79333.3872,1920,1080,1,Intel Core i7,2.6,1,0,0,0,256.0,Intel,1,0,0,1.7
Dell,Gaming,17.3,16,Windows 10,168045.12,3840,2160,1,Intel Core i7,2.8,1,1,0,0,1536.0,Nvidia,0,1,0,4.36
Dell,2 in 1 Convertible,13.3,8,Windows 10,101178.72,1920,1080,0,Intel Core i5,1.2,1,0,0,0,256.0,Intel,1,0,0,1.24
HP,2 in 1 Convertible,11.6,4,Windows 10,41292.0,1366,768,0,Intel Pentium Quad,1.1,1,0,0,0,256.0,Intel,1,0,0,1.45
Dell,Ultrabook,13.3,8,Windows 10,67559.04,3200,1800,0,Intel Core i7,2.5,1,0,0,0,256.0,Intel,1,0,0,1.3
Acer,2 in 1 Convertible,11.6,4,Chrome OS,20725.92,1366,768,1,Intel Celeron Dual,1.6,0,0,1,0,32.0,Intel,1,0,0,1.25
Toshiba,Notebook,13.3,8,Windows 10,81784.8,1920,1080,0,Intel Core i5,2.4,1,0,0,0,256.0,Intel,1,0,0,1.2
Lenovo,Ultrabook,12.5,8,Windows 10,93772.8,1920,1080,1,Intel Core i5,2.6,1,0,0,0,256.0,Intel,1,0,0,1.36
Acer,Notebook,15.6,12,Windows 10,53759.52,1920,1080,0,Intel Core i5,2.5,1,1,0,0,1152.0,Nvidia,0,1,0,2.4
Toshiba,Ultrabook,12.5,8,Windows 10,95371.2,1920,1080,0,Intel Core i7,2.7,1,0,0,0,512.0,Intel,1,0,0,1.1
HP,Notebook,15.6,8,Windows 10,45101.52,1366,768,0,Intel Core i5,2.5,0,1,0,0,1024.0,Nvidia,0,1,0,2.04
Dell,Notebook,15.6,4,Linux,24808.2336,1366,768,0,Intel Core i3,2.0,0,1,0,0,1024.0,AMD,0,0,1,2.25
Dell,Notebook,15.6,4,Windows 10,43956.0,1366,768,0,Intel Core i5,2.5,0,1,0,0,500.0,Intel,1,0,0,1.9
HP,Notebook,15.6,4,Windows 10,36496.8,1920,1080,0,Intel Core i3,2.4,0,1,0,0,500.0,Intel,1,0,0,2.04
Dell,Gaming,17.3,32,Windows 10,167778.72,1920,1080,1,Intel Core i7,2.8,1,1,0,0,1280.0,Nvidia,0,1,0,4.42
Lenovo,Notebook,15.6,6,Windows 10,37029.6,1920,1080,0,Intel Core i5,2.5,1,0,0,0,256.0,Nvidia,0,1,0,2.4
Dell,2 in 1 Convertible,13.3,16,Windows 10,101178.72,3200,1800,0,Intel Core i7,1.3,1,0,0,0,512.0,Intel,1,0,0,1.22
Dell,Ultrabook,14.0,8,Windows 10,104587.5744,2560,1440,0,Intel Core i7,2.6,1,0,0,0,256.0,Intel,1,0,0,1.5
Dell,Gaming,17.3,32,Windows 10,149184.0,1920,1080,0,Intel Core i7,2.6,1,1,0,0,1280.0,Nvidia,0,1,0,4.42
Toshiba,Notebook,14.0,8,Windows 10,62870.4,1920,1080,0,Intel Core i5,2.3,1,0,0,0,256.0,Intel,1,0,0,1.95
Asus,Gaming,17.3,16,Windows 10,109218.672,1920,1080,0,Intel Core i7,2.8,1,1,0,0,1280.0,Nvidia,0,1,0,2.73
HP,Notebook,15.6,8,Windows 10,52161.12,1920,1080,1,Intel Core i5,2.7,1,1,0,0,1152.0,Nvidia,0,1,0,2.04
Lenovo,Notebook,14.0,4,Windows 7,53386.56,1366,768,0,Intel Core i5,2.3,0,0,0,1,508.0,Intel,1,0,0,1.7
Asus,2 in 1 Convertible,15.6,16,Windows 10,95850.72,3840,2160,0,Intel Core i7,2.7,1,1,0,0,2560.0,Nvidia,0,1,0,2.3
Asus,Gaming,17.3,16,Windows 10,93186.72,1920,1080,0,Intel Core i7,2.8,1,1,0,0,1280.0,Nvidia,0,1,0,2.99
Dell,2 in 1 Convertible,15.6,12,Windows 10,69210.72,1920,1080,1,Intel Core i7,2.7,1,0,0,0,512.0,Intel,1,0,0,2.19
Toshiba,Notebook,13.3,4,Windows 7,63669.6,1920,1080,0,Intel Core i5,2.3,1,0,0,0,128.0,Intel,1,0,0,1.2
Lenovo,Notebook,15.6,6,Windows 10,29250.72,1920,1080,0,AMD A12-Series 9720P,3.6,1,0,0,0,256.0,AMD,0,0,1,2.2
Fujitsu,Notebook,15.6,4,Windows 10,34578.72,1366,768,0,Intel Core i5,2.3,1,0,0,0,256.0,Intel,1,0,0,2.3
Toshiba,Notebook,14.0,4,Windows 10,48751.2,1366,768,0,Intel Core i5,2.3,0,1,0,0,500.0,Intel,1,0,0,1.75
Dell,Notebook,15.6,4,Windows 10,31914.72,1366,768,0,Intel Core i5,2.5,0,1,0,0,500.0,AMD,0,0,1,2.25
HP,Notebook,15.6,8,Windows 10,42943.68,1920,1080,0,Intel Core i5,2.5,0,1,0,0,1024.0,Intel,1,0,0,2.04
Lenovo,Gaming,15.6,8,Windows 10,63349.92,1920,1080,1,Intel Core i7,2.8,1,1,0,0,1152.0,Nvidia,0,1,0,2.5
Dell,Notebook,15.6,8,Windows 10,39906.72,1366,768,0,Intel Core i7,2.7,0,1,0,0,1024.0,AMD,0,0,1,2.36
Dell,Notebook,14.0,8,Windows 10,59620.32,1920,1080,0,Intel Core i5,2.5,1,0,0,0,128.0,Intel,1,0,0,1.6
HP,Netbook,12.5,8,Windows 10,101658.24,1920,1080,0,Intel Core M,1.2,1,0,0,0,512.0,Intel,1,0,0,0.97
HP,Notebook,15.6,4,Windows 10,26586.72,1920,1080,0,Intel Core i3,2.0,1,1,0,0,1152.0,AMD,0,0,1,2.1
Lenovo,Notebook,15.6,4,No OS,14418.6336,1366,768,0,Intel Celeron Dual,1.1,1,0,0,0,128.0,Intel,1,0,0,1.9
Lenovo,Notebook,15.6,8,Windows 10,71874.72,1920,1080,0,Intel Core i5,2.3,1,0,0,0,256.0,Intel,1,0,0,2.3
Asus,Notebook,13.3,8,Windows 10,61272.0,3200,1800,0,Intel Core i5,2.5,1,0,0,0,256.0,Intel,1,0,0,1.4
HP,Ultrabook,13.3,8,Windows 10,71874.72,1920,1080,1,Intel Core i7,2.7,1,0,0,0,256.0,Intel,1,0,0,1.11
Acer,Notebook,15.6,4,Windows 10,20246.4,1366,768,0,Intel Pentium Quad,1.1,0,1,0,0,500.0,Intel,1,0,0,2.4
Asus,Gaming,15.6,16,Windows 10,95850.72,1920,1080,0,Intel Core i7,2.8,1,1,0,0,1280.0,Nvidia,0,1,0,2.5
HP,Ultrabook,14.0,8,Windows 10,111301.92,1920,1080,0,Intel Core i7,2.7,1,0,0,0,512.0,Intel,1,0,0,1.48
Acer,Gaming,15.6,8,Windows 10,67132.8,1920,1080,1,Intel Core i7,2.8,1,1,0,0,1152.0,Nvidia,0,1,0,2.7
HP,Notebook,13.3,8,Windows 10,63349.92,1920,1080,1,Intel Core i5,2.5,1,0,0,0,256.0,Intel,1,0,0,1.34
Dell,Notebook,15.6,4,Windows 10,29144.16,1366,768,0,Intel Core i3,2.4,1,0,0,0,128.0,Intel,1,0,0,2.18
HP,Notebook,14.0,4,Windows 10,41505.12,1366,768,0,Intel Core i5,2.5,0,1,0,0,500.0,Intel,1,0,0,1.64
Toshiba,Notebook,13.3,4,Windows 10,63669.6,1920,1080,0,Intel Core i5,2.3,1,0,0,0,128.0,Intel,1,0,0,1.2
HP,Notebook,14.0,4,Windows 10,58607.4672,1366,768,0,Intel Core i5,2.4,1,0,0,0,256.0,Intel,1,0,0,1.48
HP,Notebook,14.0,4,Windows 10,64202.4,1920,1080,0,Intel Core i5,2.5,1,0,0,0,256.0,Intel,1,0,0,1.95
HP,Ultrabook,14.0,8,Windows 7,77202.72,1920,1080,0,Intel Core i7,2.6,1,0,0,0,256.0,Intel,1,0,0,1.43
HP,Notebook,14.0,8,Windows 10,55904.5728,1920,1080,0,Intel Core i5,2.5,1,0,0,0,256.0,Nvidia,0,1,0,1.64
HP,Notebook,14.0,4,Windows 10,36443.52,1366,768,0,Intel Core i3,2.4,0,1,0,0,500.0,Intel,1,0,0,1.64
Dell,Gaming,15.6,8,Windows 10,50562.72,1920,1080,0,Intel Core i5,2.5,0,0,0,1,1024.0,Nvidia,0,1,0,2.65
HP,Ultrabook,12.5,4,Windows 10,81997.92,1920,1080,0,Intel Core i5,2.5,0,1,0,0,500.0,Intel,1,0,0,1.26
HP,Notebook,14.0,4,Windows 10,84715.2,1920,1080,0,Intel Core i5,2.5,1,0,0,0,256.0,Intel,1,0,0,1.48
HP,Ultrabook,14.0,8,Windows 10,100550.5488,1920,1080,0,Intel Core i7,2.5,1,0,0,0,256.0,Intel,1,0,0,1.54
HP,Notebook,13.3,4,Windows 10,42624.0,1366,768,0,Intel Core i3,2.4,0,1,0,0,500.0,Intel,1,0,0,1.49
Toshiba,Notebook,13.3,8,Windows 10,64468.8,1366,768,0,Intel Core i5,2.3,1,0,0,0,256.0,Intel,1,0,0,1.5
HP,Notebook,15.6,4,Windows 10,41025.0672,1366,768,0,Intel Core i3,2.4,1,0,0,0,256.0,Intel,1,0,0,2.04
Lenovo,Notebook,17.3,16,Windows 7,158135.04,3840,2160,1,Intel Core i7,2.7,1,0,0,0,512.0,Nvidia,0,1,0,2.4
Toshiba,Notebook,14.0,8,Windows 10,79387.2,1920,1080,1,Intel Core i5,2.3,1,0,0,0,256.0,Intel,1,0,0,1.47
HP,Notebook,14.0,8,Windows 10,118761.12,1920,1080,0,Intel Core i7,2.5,1,0,0,0,256.0,Intel,1,0,0,1.43
Dell,2 in 1 Convertible,15.6,4,Windows 10,42410.3472,1920,1080,1,Intel Core i3,2.3,0,1,0,0,1024.0,Intel,1,0,0,2.08
Toshiba,Ultrabook,13.3,8,Windows 10,84715.2,1920,1080,0,Intel Core i5,2.3,1,0,0,0,256.0,Intel,1,0,0,1.2
HP,Notebook,13.3,8,Windows 10,61218.72,1920,1080,1,Intel Core i5,2.5,1,0,0,0,256.0,Intel,1,0,0,1.11
HP,Notebook,14.0,8,Windows 10,63159.7104,1920,1080,0,Intel Core i7,2.7,1,0,0,0,256.0,Nvidia,0,1,0,1.64
Dell,Notebook,15.6,8,Windows 10,55754.3232,1920,1080,0,Intel Core i5,2.4,0,1,0,0,500.0,Intel,1,0,0,2.09
HP,Ultrabook,12.5,4,Windows 10,83063.52,1366,768,0,Intel Core i5,2.5,1,0,0,0,256.0,Intel,1,0,0,1.26
HP,Notebook,14.0,4,Windows 10,63349.92,1366,768,0,Intel Core i5,2.5,0,1,0,0,500.0,Intel,1,0,0,2.31
HP,Notebook,14.0,4,Windows 10,56476.8,1366,768,0,Intel Core i5,2.5,0,1,0,0,500.0,Intel,1,0,0,1.95
Dell,Ultrabook,13.3,8,Windows 10,86526.72,3200,1800,0,Intel Core i5,2.5,1,0,0,0,256.0,Intel,1,0,0,1.29
HP,Notebook,17.3,8,Windows 10,57542.4,1920,1080,0,Intel Core i5,2.5,1,0,0,0,256.0,Nvidia,0,1,0,2.63
HP,Notebook,14.0,4,Windows 10,51841.44,1366,768,0,Intel Core i5,2.5,1,0,0,0,256.0,Intel,1,0,0,1.64
Acer,Notebook,15.6,6,Windows 10,21791.52,1366,768,0,AMD A9-Series 9420,3.0,0,1,0,0,1024.0,AMD,0,0,1,2.1
MSI,Gaming,17.3,8,Windows 10,63499.104,1920,1080,0,Intel Core i7,2.8,1,1,0,0,1152.0,Nvidia,0,1,0,2.7
HP,Notebook,14.0,8,Windows 7,63669.6,1920,1080,0,Intel Core i5,2.3,1,0,0,0,256.0,Intel,1,0,0,1.95
HP,Notebook,15.6,8,Windows 10,65480.5872,1920,1080,0,Intel Core i7,2.5,1,0,0,0,256.0,Intel,1,0,0,1.84
HP,Ultrabook,12.5,8,Windows 10,71874.72,1920,1080,0,Intel Core i7,2.5,1,0,0,0,256.0,Intel,1,0,0,1.26
HP,Notebook,15.6,4,Windows 10,39533.76,1366,768,0,Intel Core i5,2.5,0,1,0,0,500.0,Intel,1,0,0,2.04
Toshiba,Ultrabook,14.0,8,Windows 10,91908.0,1920,1080,1,Intel Core i7,2.6,1,0,0,0,256.0,Intel,1,0,0,1.47
Dell,Notebook,15.6,8,Windows 7,56633.976,1920,1080,0,Intel Core i5,2.4,1,0,0,0,256.0,Intel,1,0,0,2.09
HP,Notebook,14.0,8,Windows 10,53839.9728,1920,1080,0,Intel Core i5,2.5,1,0,0,0,256.0,Intel,1,0,0,1.64
Lenovo,2 in 1 Convertible,15.6,4,Windows 10,45128.16,1920,1080,1,Intel Core i7,2.5,1,0,0,0,256.0,Intel,1,0,0,1.8
Vero,Notebook,14.0,2,Windows 10,11231.424,1366,768,0,Intel Atom X5-Z8350,1.44,0,0,1,0,32.0,Intel,1,0,0,1.45
Toshiba,Notebook,15.6,16,Windows 10,75924.0,1920,1080,1,Intel Core i7,2.5,1,0,0,0,256.0,Nvidia,0,1,0,2.4
Lenovo,Notebook,15.6,8,Windows 10,55922.688,1920,1080,0,Intel Core i5,2.3,1,0,0,0,256.0,Intel,1,0,0,2.3
HP,Notebook,14.0,4,Windows 10,53280.0,1920,1080,0,Intel Core i5,2.3,0,1,0,0,500.0,Intel,1,0,0,1.54
HP,Notebook,15.6,8,Windows 10,112065.9552,1920,1080,0,Intel Core i5,2.4,1,1,0,0,756.0,Intel,1,0,0,1.84
HP,Notebook,14.0,8,Windows 7,78268.32,1920,1080,0,Intel Core i5,2.3,1,0,0,0,256.0,Intel,1,0,0,1.43
MSI,Gaming,17.3,16,Windows 10,82351.6992,1920,1080,1,Intel Core i7,2.7,1,1,0,0,1280.0,Nvidia,0,1,0,3.78
Lenovo,Gaming,17.3,16,Windows 10,122010.6672,1920,1080,1,Intel Core i7,2.6,1,1,0,0,1152.0,Nvidia,0,1,0,4.6
Asus,Netbook,11.6,4,Chrome OS,15339.312,1366,768,0,Intel Celeron Dual,1.6,0,0,1,0,16.0,Intel,1,0,0,1.2
Lenovo,Notebook,14.0,16,Windows 7,139593.6,2560,1440,1,Intel Core i7,2.6,1,0,0,0,256.0,Intel,1,0,0,1.1
HP,Notebook,15.6,8,Windows 10,52161.12,1920,1080,1,Intel Core i7,2.7,0,1,0,0,1024.0,Nvidia,0,1,0,1.91
Dell,2 in 1 Convertible,15.6,8,Windows 10,58288.32,1920,1080,1,Intel Core i5,2.7,1,0,0,0,256.0,Intel,1,0,0,2.3
HP,Notebook,15.6,4,Windows 10,52161.12,1366,768,0,Intel Core i5,2.5,1,0,0,0,256.0,Intel,1,0,0,2.04
Dell,Ultrabook,13.3,16,Windows 10,120093.12,3200,1800,0,Intel Core i7,2.7,1,0,0,0,1024.0,Intel,1,0,0,1.2
HP,Notebook,15.6,4,Windows 10,37570.392,1366,768,0,Intel Core i3,2.3,0,1,0,0,500.0,Intel,1,0,0,2.31
HP,Notebook,15.6,4,No OS,26586.72,1366,768,0,Intel Core i5,2.5,0,1,0,0,500.0,Intel,1,0,0,1.96
Acer,Notebook,15.6,8,Windows 10,23922.72,1366,768,0,AMD A8-Series 7410,2.2,0,1,0,0,1024.0,AMD,0,0,1,2.4
Dell,2 in 1 Convertible,13.3,12,Windows 10,69210.72,1920,1080,1,Intel Core i7,2.7,1,0,0,0,256.0,Intel,1,0,0,1.6
MSI,Gaming,15.6,16,Windows 10,96916.32,1920,1080,0,Intel Core i7,2.6,1,1,0,0,1280.0,Nvidia,0,1,0,2.94
Asus,Gaming,17.3,16,No OS,53173.44,1920,1080,1,Intel Core i7,2.6,0,1,0,0,1024.0,Nvidia,0,1,0,4.0
Dell,Notebook,15.6,4,Windows 10,29783.52,1920,1080,0,Intel Core i5,2.5,0,1,0,0,1024.0,Intel,1,0,0,2.25
Dell,Notebook,15.6,16,Windows 10,52746.6672,1920,1080,0,Intel Core i7,2.7,0,1,0,0,2048.0,AMD,0,0,1,2.32
MSI,Gaming,15.6,16,Windows 10,102777.12,1920,1080,0,Intel Core i7,2.6,1,1,0,0,1280.0,Nvidia,0,1,0,1.8
Dell,Ultrabook,13.3,8,Windows 10,77682.24,1920,1080,0,Intel Core i7,2.7,1,0,0,0,256.0,Intel,1,0,0,1.29
Asus,Gaming,17.3,64,Windows 10,211788.0,1920,1080,1,Intel Core i7,2.7,1,0,0,0,1024.0,Nvidia,0,1,0,3.58
Dell,2 in 1 Convertible,13.3,8,Windows 10,42517.9728,1920,1080,0,Intel Core i7,2.5,1,0,0,0,256.0,Intel,1,0,0,1.62
Dell,Gaming,15.6,16,Windows 10,70809.12,3840,2160,0,Intel Core i7,2.6,1,1,0,0,1280.0,Nvidia,0,1,0,3.21
Apple,Ultrabook,12.0,8,Mac OS X,69264.0,2304,1440,1,Intel Core M,1.1,0,0,1,0,256.0,Intel,1,0,0,0.92
Dell,Notebook,15.6,4,Windows 10,25679.8944,1366,768,0,Intel Core i3,2.3,0,1,0,0,500.0,Intel,1,0,0,2.06
HP,Notebook,15.6,4,Windows 10,63882.72,1366,768,0,Intel Core i5,2.3,0,1,0,0,500.0,Intel,1,0,0,2.31
HP,Ultrabook,12.5,8,Windows 7,63882.72,1920,1080,0,Intel Core i5,2.3,1,0,0,0,256.0,Intel,1,0,0,1.26
HP,Notebook,13.3,8,Windows 10,58075.2,1920,1080,0,Intel Core i7,2.7,1,0,0,0,256.0,Intel,1,0,0,1.49
Lenovo,Ultrabook,12.5,8,Windows 10,91294.7472,1920,1080,1,Intel Core i7,2.5,1,0,0,0,256.0,Intel,1,0,0,1.3
Lenovo,Notebook,17.3,8,Windows 10,35111.52,1600,900,0,Intel Core i5,2.3,0,1,0,0,1024.0,AMD,0,0,1,3.0
Lenovo,Notebook,15.6,4,Windows 10,52054.56,1920,1080,1,Intel Core i5,2.3,0,1,0,0,1024.0,Nvidia,0,1,0,2.3
MSI,Gaming,17.3,16,Windows 10,133146.72,1920,1080,0,Intel Core i7,2.8,1,1,0,0,1280.0,Nvidia,0,1,0,3.78
Lenovo,Notebook,15.6,4,Windows 10,28771.2,1366,768,0,Intel Core i5,2.3,0,1,0,0,500.0,Intel,1,0,0,2.1
HP,Notebook,15.6,4,Windows 7,50083.2,1920,1080,0,Intel Core i5,2.3,0,1,0,0,500.0,Intel,1,0,0,2.31
Lenovo,Ultrabook,12.5,8,Windows 10,74538.72,2560,1440,1,Intel Core M,1.2,1,0,0,0,512.0,Intel,1,0,0,0.99
Lenovo,Gaming,17.3,32,Windows 10,172627.2,1920,1080,1,Intel Core i7,2.7,1,0,0,1,1536.0,Nvidia,0,1,0,4.6
Lenovo,2 in 1 Convertible,10.1,4,Windows 10,34433.2656,1920,1200,1,Intel Atom x5-Z8550,1.44,0,0,1,0,64.0,Intel,1,0,0,0.69
HP,Ultrabook,13.3,16,Windows 10,109170.72,3840,2160,1,Intel Core i7,2.7,1,0,0,0,512.0,Intel,1,0,0,1.3
Dell,Notebook,15.6,8,Windows 10,39960.0,1920,1080,0,Intel Core i5,2.5,1,0,0,0,256.0,Intel,1,0,0,2.18
HP,Notebook,14.0,4,Windows 7,54931.1472,1920,1080,0,Intel Core i5,2.3,0,1,0,0,500.0,Intel,1,0,0,1.54
HP,Workstation,15.6,8,Windows 7,79653.6,1920,1080,0,Intel Core i7,2.5,1,0,0,0,256.0,AMD,0,0,1,1.9
Lenovo,Notebook,14.0,8,Windows 7,63882.72,1920,1080,0,Intel Core i5,2.3,1,0,0,0,180.0,Intel,1,0,0,1.7
HP,Notebook,13.3,4,Chrome OS,32767.2,3200,1800,0,Intel Pentium Dual,1.5,0,0,1,0,32.0,Intel,1,0,0,1.29
Acer,Notebook,15.6,4,Windows 10,20619.36,1366,768,0,AMD A8-Series 7410,2.2,0,1,0,0,500.0,AMD,0,0,1,2.4
Dell,Notebook,15.6,4,Linux,20965.1472,1366,768,0,Intel Pentium Quad,1.6,0,1,0,0,500.0,Intel,1,0,0,2.2
HP,Notebook,15.6,4,No OS,18434.3472,1366,768,0,Intel Core i3,2.0,0,1,0,0,1024.0,Intel,1,0,0,1.86
Asus,Gaming,17.3,8,Windows 10,85194.72,1920,1080,1,Intel Core i7,2.8,1,1,0,0,1280.0,Nvidia,0,1,0,2.7
Dell,Ultrabook,13.3,4,Windows 10,43601.688,1920,1080,1,Intel Core i5,1.6,1,0,0,0,256.0,AMD,0,0,1,1.4
HP,Netbook,12.5,4,Windows 7,85194.72,1366,768,0,Intel Core i5,2.3,1,0,0,0,128.0,Intel,1,0,0,2.4
Acer,Notebook,15.6,8,Windows 10,42570.72,1920,1080,0,Intel Core i5,2.5,1,1,0,0,1280.0,Nvidia,0,1,0,2.4
Dell,Notebook,15.6,8,Windows 10,34035.264,1920,1080,0,Intel Core i5,2.5,0,1,0,0,1024.0,AMD,0,0,1,2.36
MSI,Gaming,17.3,8,Windows 10,85194.72,1920,1080,0,Intel Core i7,2.6,1,0,0,0,256.0,Nvidia,0,1,0,2.6
HP,Notebook,15.6,4,Windows 10,26640.0,1366,768,0,Intel Pentium Quad,1.6,0,1,0,0,1024.0,Intel,1,0,0,1.96
Asus,Gaming,17.3,16,Windows 10,122490.72,1920,1080,1,Intel Core i7,2.6,1,1,0,0,1152.0,Nvidia,0,1,0,4.3
Dell,Ultrabook,12.5,4,Windows 7,60480.792,1366,768,0,Intel Core i3,2.3,0,1,0,0,500.0,Intel,1,0,0,1.5
Dell,Ultrabook,12.5,4,Windows 7,62176.1616,1366,768,0,Intel Core i3,2.3,1,0,0,0,128.0,Intel,1,0,0,1.5
Acer,Notebook,15.6,4,Chrome OS,11135.52,1366,768,0,Intel Celeron Dual,1.5,1,0,0,0,16.0,Intel,1,0,0,2.2
HP,Workstation,17.3,8,Windows 7,154458.72,1920,1080,1,Intel Core i7,2.6,0,1,0,0,1024.0,AMD,0,0,1,3.0
Lenovo,Gaming,15.6,16,Windows 10,63882.72,1920,1080,0,Intel Core i7,2.8,1,0,0,0,512.0,Nvidia,0,1,0,2.4
Dell,Ultrabook,12.5,8,Windows 7,75289.968,1366,768,0,Intel Core i5,2.3,1,0,0,0,256.0,Intel,1,0,0,1.5
MSI,Gaming,17.3,8,Windows 10,80516.2032,1920,1080,0,Intel Core i7,2.6,1,1,0,0,1152.0,Nvidia,0,1,0,2.9
Lenovo,2 in 1 Convertible,15.6,4,Windows 10,46193.76,1920,1080,1,Intel Core i5,2.3,1,0,0,0,256.0,Intel,1,0,0,2.1
HP,Notebook,15.6,4,Windows 10,21205.44,1920,1080,0,AMD A6-Series 9220,2.5,0,1,0,0,1024.0,AMD,0,0,1,2.1
Asus,Gaming,15.6,16,Windows 10,71341.92,1920,1080,1,Intel Core i7,2.6,1,1,0,0,1152.0,Nvidia,0,1,0,2.59
HP,Notebook,13.3,8,Windows 10,90522.72,3200,1800,0,Intel Core M,1.1,1,0,0,0,256.0,Intel,1,0,0,1.16
Dell,Notebook,15.6,4,Windows 7,40980.312,1366,768,0,Intel Core i5,2.3,0,1,0,0,500.0,AMD,0,0,1,2.24
Lenovo,Notebook,15.6,4,Windows 10,22857.12,1366,768,0,Intel Core i3,2.0,1,0,0,0,128.0,Intel,1,0,0,2.1
HP,Ultrabook,13.3,8,Windows 10,104908.32,1920,1080,0,Intel Core i7,2.5,1,0,0,0,512.0,Intel,1,0,0,1.16
Lenovo,2 in 1 Convertible,10.1,4,Android,29250.72,1920,1200,1,Intel Atom x5-Z8550,1.44,0,0,1,0,64.0,Intel,1,0,0,0.69
Dell,Ultrabook,13.3,8,Windows 10,73473.12,1920,1080,0,Intel Core i7,2.4,1,0,0,0,256.0,Intel,1,0,0,1.23
Lenovo,Gaming,17.3,16,Windows 10,146519.4672,1920,1080,1,Intel Core i7,2.7,1,0,0,1,1280.0,Nvidia,0,1,0,4.6
Razer,Ultrabook,12.5,8,Windows 10,54825.12,3840,2160,0,Intel Core i7,2.5,1,0,0,0,256.0,Intel,1,0,0,1.25
Toshiba,Ultrabook,13.3,16,Windows 10,118601.28,1920,1080,0,Intel Core i7,2.7,1,0,0,0,512.0,Intel,1,0,0,1.05
Asus,Gaming,17.3,8,Windows 10,69929.4672,1920,1080,0,Intel Core i7,2.6,1,1,0,0,1152.0,Nvidia,0,1,0,3.52
Vero,Notebook,13.3,4,Windows 10,10442.88,1920,1080,0,Intel Atom X5-Z8350,1.44,0,0,1,0,32.0,Intel,1,0,0,1.35
HP,Notebook,13.3,8,Windows 10,90043.2,1920,1080,0,Intel Core i5,2.3,1,0,0,0,256.0,Intel,1,0,0,1.16
HP,Notebook,14.0,8,Windows 7,80612.64,1920,1080,0,Intel Core i5,2.3,1,0,0,0,256.0,Intel,1,0,0,1.43
Dell,Notebook,15.6,4,Linux,27899.0064,1366,768,0,Intel Core i5,2.3,0,1,0,0,500.0,Intel,1,0,0,2.09
Asus,Notebook,15.6,4,Windows 10,23176.8,1366,768,0,Intel Core i3,2.4,0,1,0,0,1024.0,Intel,1,0,0,2.0
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,88924.32,1920,1080,1,Intel Core i7,2.5,1,0,0,0,256.0,Intel,1,0,0,1.8
Lenovo,2 in 1 Convertible,10.1,4,Windows 10,25521.12,1920,1200,1,Intel Atom x5-Z8550,1.44,0,0,1,0,64.0,Intel,1,0,0,0.69
HP,Ultrabook,12.5,8,Windows 7,100965.6,1366,768,0,Intel Core i5,2.4,1,0,0,0,256.0,Intel,1,0,0,1.26
Lenovo,Gaming,15.6,8,No OS,52693.92,1920,1080,1,Intel Core i5,2.5,1,1,0,0,1152.0,Nvidia,0,1,0,2.4
HP,Gaming,17.3,8,Windows 10,60153.12,1920,1080,1,Intel Core i5,2.3,1,1,0,0,1152.0,Nvidia,0,1,0,3.35
HP,Notebook,15.6,8,Windows 10,33513.12,1366,768,0,Intel Core i7,2.7,0,1,0,0,2048.0,Intel,1,0,0,2.04
Lenovo,2 in 1 Convertible,14.0,8,Windows 7,109244.2464,1920,1080,1,Intel Core i7,2.6,1,0,0,0,512.0,Nvidia,0,1,0,1.8
Asus,Notebook,14.0,4,Windows 10,14811.84,1366,768,0,Intel Celeron Dual,1.1,0,0,1,0,32.0,Intel,1,0,0,1.5
HP,Ultrabook,15.6,8,Windows 10,40066.56,1920,1080,0,Intel Core i7,2.7,1,0,0,0,256.0,Intel,1,0,0,1.84
Acer,Notebook,15.6,4,Windows 10,32820.48,1920,1080,0,Intel Core i5,2.5,0,1,0,0,1024.0,Nvidia,0,1,0,2.23
Lenovo,Notebook,15.6,16,Windows 10,58554.72,1920,1080,0,Intel Core i7,2.5,0,0,0,1,1024.0,AMD,0,0,1,2.5
HP,Workstation,17.3,8,Windows 7,210424.032,1920,1080,1,Intel Core i7,2.6,1,0,0,0,256.0,Nvidia,0,1,0,3.0
Dell,Notebook,15.6,8,Windows 10,41771.52,1366,768,0,Intel Core i5,2.5,0,1,0,0,1024.0,AMD,0,0,1,2.5
MSI,Gaming,17.3,16,Windows 10,127818.72,1920,1080,0,Intel Core i7,2.7,1,1,0,0,1280.0,Nvidia,0,1,0,3.78
HP,Ultrabook,15.6,8,Windows 7,115709.2416,1920,1080,0,Intel Core i7,2.5,1,0,0,0,256.0,Intel,1,0,0,1.88
Lenovo,2 in 1 Convertible,14.0,16,Windows 10,130003.2,2560,1440,1,Intel Core i7,2.6,1,0,0,0,512.0,Intel,1,0,0,2.8
MSI,Gaming,15.6,8,Windows 10,60888.384,1920,1080,0,Intel Core i7,2.8,1,1,0,0,1152.0,Nvidia,0,1,0,2.4
